,text_number,screen_number,sentence_number,w_in_sent_id,w_in_screen_id,deps,n_rights,n_lefts,dep_distance,word_length,surprisal_gpt,contains_punctuation,lex_freq_unk,lex_freq,PoS-Tag
2054,4,4,3,3,50,sb,0,2,-1,6,7.839996337890625,FALSE,FALSE,24.95851617,nn
2055,4,4,3,4,51,ROOT,4,1,0,7,6.9977216720581055,FALSE,FALSE,42.6575622,vvfin
2056,4,4,3,5,52,mo,0,0,1,8,8.460180282592773,FALSE,FALSE,208.1375112,adv
2057,4,4,3,6,53,mo,0,0,2,14,18.437271118164062,FALSE,FALSE,0.465979503,adjd
2058,4,4,3,7,54,oa,0,0,3,6,3.2865633964538574,TRUE,FALSE,29.96166452,nn
2059,4,4,4,1,55,cm,0,0,-2,3,4.641873359680176,FALSE,FALSE,3407.626353,kokom
2060,4,4,4,2,56,nk,0,0,-1,3,4.8162336349487305,FALSE,FALSE,17543.4334,art
2061,4,4,4,3,57,mo,0,2,-1,7,7.5610480308532715,FALSE,FALSE,3.801411733,nn
2062,4,4,4,4,58,ROOT,5,1,0,5,7.0616559982299805,FALSE,FALSE,9.916370822,vvfin
2063,4,4,4,5,59,sb,0,0,1,2,0.041273095,FALSE,FALSE,7209.667567,pper
2064,4,4,4,6,60,oa,2,0,2,8,3.5884337425231934,FALSE,FALSE,2.109170381,nn
2065,4,4,4,7,61,mnr,0,0,1,5,6.747710227966309,FALSE,FALSE,250.0838416,adv
2066,4,4,4,8,62,svp,0,0,4,4,2.9293229579925537,TRUE,FALSE,5914.865856,ptkvz
2067,4,4,4,9,63,mo,0,0,-1,4,2.251955509185791,FALSE,FALSE,656.8267219,adjd
2068,4,4,4,10,64,app,2,1,5,5,3.4576711654663086,TRUE,FALSE,1269.033863,piat
2069,4,4,4,11,65,cm,0,0,-3,3,9.805779457092285,FALSE,FALSE,4541.084706,kokom
2070,4,4,4,12,66,da,0,0,-1,3,1.473941683769226,FALSE,FALSE,3145.288068,pper
2071,4,4,4,13,67,pd,0,1,-1,7,1.983729600906372,FALSE,FALSE,83.26317957,adjd
2072,4,4,4,14,68,cc,0,2,5,5,5.662045001983643,TRUE,FALSE,8998.096899,vafin
2073,4,4,5,1,69,nk,0,0,-1,3,2.596041679382324,FALSE,FALSE,80100.30691,art
2074,4,4,5,2,70,sb,1,1,-3,12,8.778451919555664,FALSE,FALSE,7.382096333,nn
2075,4,4,5,3,71,nk,0,0,-1,3,1.1961687803268433,FALSE,FALSE,80100.30691,art
2076,4,4,5,4,72,ag,0,1,2,7,9.536090850830078,FALSE,FALSE,24.95851617,nn
2077,4,4,5,5,73,ROOT,2,1,0,7,0.9930407404899597,FALSE,FALSE,339.952485,vvfin
2078,4,4,5,6,74,op,2,0,1,6,0.7518600225448608,TRUE,FALSE,183.9883279,adv
2079,4,4,5,7,75,nk,0,0,-1,6,0.071727037,FALSE,FALSE,4932.973467,pdat
2080,4,4,5,8,76,oa,1,1,-4,10,10.252817153930664,FALSE,FALSE,0.171676659,nn
2081,4,4,5,9,77,nk,0,0,-1,3,6.582370758056641,FALSE,FALSE,80100.30691,art
2082,4,4,5,10,78,ag,0,1,2,5,3.6704461574554443,FALSE,FALSE,302.0528187,nn
2083,4,4,5,11,79,pm,0,0,-1,2,5.0200676918029785,FALSE,FALSE,9058.935837,ptkzu
2084,4,4,5,12,80,re,2,2,7,13,8.965653419494629,TRUE,FALSE,0.792982663,vvinf
2085,4,4,5,13,81,pm,0,0,-1,2,1.1179672479629517,FALSE,FALSE,9058.935837,ptkzu
2086,4,4,5,14,82,cj,1,1,3,10,7.278507232666016,FALSE,FALSE,4.340966947,vvinf
2087,4,4,5,15,83,cd,1,0,1,3,0.007280249,FALSE,FALSE,23398.58848,kon
2088,4,4,5,16,84,mo,0,0,-2,9,1.679865837097168,FALSE,FALSE,41.3331994,adjd
2089,4,4,5,17,85,pm,0,0,-1,2,1.5715594291687012,FALSE,FALSE,9058.935837,ptkzu
2090,4,4,5,18,86,cj,0,2,3,7,4.6999969482421875,TRUE,FALSE,28.31847364,vvinf
2091,4,4,6,1,87,mo,0,0,-10,5,7.149849891662598,FALSE,FALSE,388.2672018,adv
2092,4,4,6,2,88,ROOT,3,0,0,4,3.105268955230713,FALSE,FALSE,8998.096899,vafin
2093,4,4,6,3,89,nk,0,0,-1,3,2.7462918758392334,FALSE,FALSE,80100.30691,art
2094,4,4,6,4,90,sb,2,1,2,11,16.713638305664062,TRUE,FALSE,0.277952686,nn
2095,4,4,6,5,91,cj,1,0,2,11,8.059227943,FALSE,FALSE,1.324362797,nn
2096,4,4,6,6,92,cd,1,0,1,3,3.023221015930176,FALSE,FALSE,23398.58848,kon
2097,4,4,6,7,93,cj,0,0,1,8,7.968017101287842,FALSE,FALSE,0.441454266,nn
2098,4,4,6,8,94,op,1,0,-2,3,0.071231484,FALSE,FALSE,1120.190199,apprart
2099,4,4,6,9,95,nk,0,0,1,14,23.556188583374023,FALSE,TRUE,0,None
2100,4,4,6,10,96,oc,0,2,9,8,7.499083518981934,TRUE,FALSE,40.49934135,vvpp
2101,4,4,7,1,97,mo,0,0,-1,2,5.497372627258301,FALSE,FALSE,3315.19891,adv
2102,4,4,7,2,98,ROOT,6,1,0,3,12.20392894744873,FALSE,FALSE,45.48613953,vvfin
2103,4,4,7,3,99,oa,0,0,1,4,2.928269147872925,FALSE,FALSE,6566.550453,prf
2104,4,4,7,4,100,mo,0,0,2,5,6.254843711853027,FALSE,FALSE,1174.963229,adv
2105,4,4,7,5,101,nk,0,0,-2,3,3.8608789443969727,FALSE,FALSE,80100.30691,art
2106,4,4,7,6,102,nk,0,0,-1,5,4.150755882263184,FALSE,FALSE,351.9208006,adja
2107,4,4,7,7,103,sb,0,2,5,6,8.420852661132812,FALSE,FALSE,24.95851617,nn
2108,4,4,7,8,104,op,1,0,6,2,1.664127230644226,FALSE,FALSE,14298.16411,appr
2109,4,4,7,9,105,nk,0,0,1,10,9.557981491088867,FALSE,FALSE,3.768711417,nn
2110,4,4,7,10,106,cd,1,0,8,3,1.5396819114685059,FALSE,FALSE,23398.58848,kon
2111,4,4,7,11,107,cj,2,0,1,6,8.557696342468262,TRUE,FALSE,124.5064531,vvfin
2112,4,4,7,12,108,oc,1,0,2,11,7.005382537841797,FALSE,FALSE,10.70117841,vvizu
2113,4,4,7,13,109,cd,1,0,1,3,1.5523136854171753,FALSE,FALSE,23398.58848,kon
2114,4,4,7,14,110,cj,0,0,1,11,13.05273151397705,TRUE,FALSE,6.858891278,vvizu
2115,4,4,8,1,111,mo,0,0,-1,5,7.900753021240234,FALSE,FALSE,247.745769,adv
2116,4,4,8,2,112,sb,0,1,-1,4,5.187524795532227,FALSE,FALSE,4932.973467,pds
2117,4,4,8,3,113,ROOT,2,1,0,4,3.7523069381713867,FALSE,FALSE,8998.096899,vafin
2118,4,4,8,4,114,mo,1,0,-5,4,5.583557605743408,FALSE,FALSE,432.6170054,apprart
2119,4,4,8,5,115,nk,1,0,1,7,8.510786056518555,FALSE,FALSE,3.082004781,nn
2120,4,4,8,6,116,mnr,1,0,1,2,5.374922752380371,FALSE,FALSE,4068.769517,appr
2121,4,4,8,7,117,nk,0,0,-1,9,9.202058792114258,FALSE,FALSE,56.13826747,adja
2122,4,4,8,8,118,nk,0,1,2,8,4.163819313049316,FALSE,FALSE,54.83025483,nn
2123,4,4,8,9,119,oc,1,1,6,11,7.371847152709961,FALSE,FALSE,4.831471687,vvpp
2124,4,4,8,10,120,cd,1,0,1,3,2.5430052280426025,FALSE,FALSE,23398.58848,kon
2125,4,4,8,11,121,cj,0,0,1,10,7.074897468090057,TRUE,FALSE,2.624200358,vvpp
2126,4,4,9,1,122,nk,0,0,-1,3,3.379605293273926,FALSE,FALSE,80100.30691,art
2127,4,4,9,2,123,sb,0,1,-1,6,8.051021575927734,FALSE,FALSE,24.95851617,nn
2128,4,4,9,3,124,ROOT,4,1,0,7,13.888432502746582,TRUE,FALSE,28.31847364,vvfin
2129,4,4,9,4,125,cj,4,0,2,6,1.2643462419509888,FALSE,FALSE,493.5949196,vvfin
2130,4,4,9,5,126,oa,0,0,1,12,4.844988822937012,FALSE,FALSE,89.83594309,nn
2131,4,4,9,6,127,svp,0,0,2,4,6.859807014465332,FALSE,FALSE,248.268974,ptkvz
2132,4,4,9,7,128,cd,1,0,3,3,10.255735397338867,FALSE,FALSE,23398.58848,kon
2133,4,4,9,8,129,cj,1,0,1,17,13.741762161254883,FALSE,FALSE,36.13384916,nn
2134,4,4,9,9,130,svp,0,0,1,4,7.430747032165527,TRUE,FALSE,177.7016921,ptkvz
2135,4,4,9,10,131,cj,1,0,7,6,13.726279258728027,FALSE,FALSE,239.8976931,vvfin
2136,4,4,9,11,132,oa,1,0,1,11,0.015483293682336807,FALSE,FALSE,6.114959089,nn
2137,4,4,9,12,133,cd,1,0,1,3,5.0638885498046875,FALSE,FALSE,23398.58848,kon
2138,4,4,9,13,134,cj,0,0,1,8,9.786942481994629,TRUE,FALSE,90.9968043,nn
2139,4,5,1,1,1,nk,0,0,-1,3,2.596041679382324,FALSE,FALSE,80100.30691,art
2140,4,5,1,2,2,sb,0,1,-1,8,7.662903308868408,FALSE,FALSE,37.3274107,nn
2141,4,5,1,3,3,ROOT,2,1,0,3,2.592696189880371,FALSE,FALSE,17044.4184,vvfin
2142,4,5,1,4,4,nk,0,0,-1,4,6.449985504150391,FALSE,FALSE,1610.000057,piat
2143,4,5,1,5,5,pd,2,1,2,6,11.116424560546875,TRUE,FALSE,10.5458519,nn
2144,4,5,1,6,6,cd,1,0,2,7,1.0509684085845947,FALSE,FALSE,769.6918626,kon
2145,4,5,1,7,7,cj,2,0,1,8,9.390509605407715,TRUE,FALSE,126.4112465,nn
2146,4,5,1,8,8,sb,0,0,-1,3,7.277496337890625,FALSE,FALSE,10789.19948,prels
2147,4,5,1,9,9,rc,1,1,3,6,2.113013505935669,FALSE,FALSE,85.56037677,vvfin
2148,4,5,1,10,10,cd,1,0,1,3,1.7890464067459106,FALSE,FALSE,23398.58848,kon
2149,4,5,1,11,11,cj,0,0,1,8,0.7796264886856079,TRUE,FALSE,12.60597181,vvfin
2150,4,5,2,1,12,sb,0,0,-1,3,3.963149070739746,FALSE,FALSE,8487.45694,pper
2151,4,5,2,2,13,ROOT,4,1,0,9,12.452994346618652,FALSE,FALSE,2.624200358,vvfin
2152,4,5,2,3,14,nk,0,0,-1,3,2.3092358112335205,FALSE,FALSE,80100.30691,art
2153,4,5,2,4,15,oa,1,1,2,19,13.754012107849121,FALSE,FALSE,0.433279187,nn
2154,4,5,2,5,16,nk,0,0,-1,3,2.2572848796844482,FALSE,FALSE,80100.30691,art
2155,4,5,2,6,17,ag,0,1,2,8,4.873155594,TRUE,FALSE,24.95851617,nn
2156,4,5,2,7,18,cj,1,0,6,7,2.673116683959961,FALSE,FALSE,219.0348915,vvfin
2157,4,5,2,8,19,nk,0,0,-1,9,3.4352848529815674,FALSE,FALSE,47.16203073,adja
2158,4,5,2,9,20,oa,1,1,2,10,1.437870979309082,FALSE,FALSE,79.96862274,nn
2159,4,5,2,10,21,cd,1,0,1,3,7.820055008,FALSE,FALSE,23398.58848,kon
2160,4,5,2,11,22,cj,0,0,1,13,12.204206466674805,TRUE,FALSE,73.96811476,nn
2161,4,5,3,1,23,mo,0,0,-1,4,7.054892539978027,FALSE,FALSE,1318.47674,adjd
2162,4,5,3,2,24,mo,0,1,-1,10,13.860159873962402,FALSE,FALSE,7.365746175,adjd
2163,4,5,3,3,25,ROOT,4,1,0,8,7.4321770668029785,FALSE,FALSE,473.2226228,vvfin
2164,4,5,3,4,26,sb,0,0,1,3,0.8721385,FALSE,FALSE,3145.288068,pper
2165,4,5,3,5,27,op,1,0,2,3,1.2847683429718018,FALSE,FALSE,8265.372744,appr
2166,4,5,3,6,28,nk,0,0,1,21,21.88694190979004,TRUE,FALSE,0.277952686,nn
2167,4,5,3,7,29,cp,0,0,-6,4,8.841255187988281,FALSE,FALSE,2088.086852,kous
2168,4,5,3,8,30,sb,0,0,-5,3,1.7081754207611084,FALSE,FALSE,3145.288068,pper
2169,4,5,3,9,31,oa,0,0,-1,5,4.8413872718811035,FALSE,FALSE,639.5773053,pis
2170,4,5,3,10,32,oc,1,1,-3,11,1.330891728401184,FALSE,FALSE,23.25809974,vvpp
2171,4,5,3,11,33,cd,1,0,1,3,2.5484676361083984,FALSE,FALSE,23398.58848,kon
2172,4,5,3,12,34,cj,0,0,1,11,0.7940617203712463,FALSE,FALSE,3.507108889,vvpp
2173,4,5,3,13,35,mo,0,3,10,6,0.5944396257400513,TRUE,FALSE,8161.246762,vainf
2174,4,5,4,1,36,nk,0,0,-1,3,2.596041679382324,FALSE,FALSE,80100.30691,art
2175,4,5,4,2,37,sb,0,1,-1,18,12.83395767211914,FALSE,FALSE,0.114451106,nn
2176,4,5,4,3,38,ROOT,3,1,0,11,1.4006541967391968,FALSE,FALSE,133.0248854,vvfin
2177,4,5,4,4,39,oa,0,0,1,4,0.10213521867990494,FALSE,FALSE,6566.550453,prf
2178,4,5,4,5,40,mo,1,0,2,2,0.004505839,FALSE,FALSE,14298.16411,appr
2179,4,5,4,6,41,nk,0,0,-5,5,7.140344619750977,FALSE,FALSE,17543.4334,art
2180,4,5,4,7,42,mo,1,0,-3,9,0.1125931516289711,FALSE,FALSE,153.364482,nn
2181,4,5,4,8,43,pg,1,0,1,3,1.9706089496612549,FALSE,FALSE,8265.372744,appr
2182,4,5,4,9,44,nk,0,0,1,6,4.436384677886963,FALSE,FALSE,1085.846693,nn
2183,4,5,4,10,45,nk,0,1,-1,9,8.807508469,FALSE,FALSE,504.0998961,adja
2184,4,5,4,11,46,nk,1,2,6,7,3.7117979526519775,FALSE,FALSE,100.8641247,nn
2185,4,5,4,12,47,nk,0,0,-1,3,0.4650608003139496,FALSE,FALSE,80100.30691,art
2186,4,5,4,13,48,ag,0,1,2,14,11.102168083190918,TRUE,FALSE,1.332537876,nn
2187,4,5,5,1,49,nk,0,0,-1,5,9.252764701843262,FALSE,FALSE,2.738651464,nn
2188,4,5,5,2,50,nk,0,1,-1,18,4.365784645080566,FALSE,FALSE,14.80506806,nn
2189,4,5,5,3,51,mo,0,1,-1,4,0.17563119530677795,FALSE,FALSE,2810.502233,appr
2190,4,5,5,4,52,ROOT,5,1,0,6,7.094372749328613,FALSE,FALSE,493.5949196,vvfin
2191,4,5,5,5,53,sb,0,0,1,3,4.582226276397705,FALSE,FALSE,8487.45694,pper
2192,4,5,5,6,54,nk,0,0,-2,4,2.8087399005889893,FALSE,FALSE,17543.4334,art
2193,4,5,5,7,55,nk,0,0,-1,20,11.317647933959961,FALSE,TRUE,0,None
2194,4,5,5,8,56,oa,1,2,4,9,1.6644763946533203,FALSE,FALSE,19.41581262,nn
2195,4,5,5,9,57,svp,0,0,5,4,3.4369471073150635,TRUE,FALSE,61.87717292,ptkvz
2196,4,5,5,10,58,sb,0,0,-9,3,0.002800711,FALSE,FALSE,10789.19948,prels
2197,4,5,5,11,59,op,1,0,-8,3,9.749304771,FALSE,FALSE,6727.329731,appr
2198,4,5,5,12,60,nk,0,0,-1,3,2.5674781799316406,FALSE,FALSE,80100.30691,art
2199,4,5,5,13,61,nk,1,1,2,11,0.8694688677787781,FALSE,FALSE,263.270244,nn
2200,4,5,5,14,62,nk,0,0,-4,3,1.2503985166549683,FALSE,FALSE,80100.30691,art
2201,4,5,5,15,63,nk,1,0,-3,8,4.043064117431641,FALSE,FALSE,186.4490267,adja
2202,4,5,5,16,64,cd,1,0,1,3,1.5972797870635986,FALSE,FALSE,23398.58848,kon
2203,4,5,5,17,65,cj,0,0,1,9,4.2559638023376465,FALSE,FALSE,113.3638204,adja
2204,4,5,5,18,66,ag,0,2,5,11,1.3459763526916504,FALSE,FALSE,44.37432879,nn
2205,4,5,5,19,67,rc,0,2,12,11,5.854622840881348,TRUE,FALSE,2.591500042,vvfin
2206,4,5,6,1,68,nk,0,0,-1,3,3.357825279,FALSE,FALSE,80100.30691,art
2207,4,5,6,2,69,sb,0,1,-1,6,5.656727313995361,FALSE,FALSE,713.9950494,nn
2208,4,5,6,3,70,ROOT,4,1,0,5,5.5402021408081055,FALSE,FALSE,8998.096899,vafin
2209,4,5,6,4,71,mo,1,0,1,3,4.0196075439453125,FALSE,FALSE,1753.178391,apprart
2210,4,5,6,5,72,nk,0,0,1,13,15.323564529418945,TRUE,FALSE,0.008175079,nn
2211,4,5,6,6,73,cp,0,0,-6,4,3.6226789951324463,FALSE,FALSE,603.9176107,kous
2212,4,5,6,7,74,nk,0,0,-1,4,0.065775536,FALSE,FALSE,17044.4184,pposat
2213,4,5,6,8,75,sb,0,1,-4,6,1.578471064567566,FALSE,FALSE,24.95851617,nn
2214,4,5,6,9,76,pd,1,0,-3,6,3.9290125370025635,FALSE,FALSE,1357.341066,adjd
2215,4,5,6,10,77,cd,1,0,1,3,4.749493598937988,FALSE,FALSE,23398.58848,kon
2216,4,5,6,11,78,cj,0,0,1,16,3.246116876602173,FALSE,FALSE,6.155834484,adjd
2217,4,5,6,12,79,mo,0,3,10,6,2.562711477279663,TRUE,FALSE,8998.096899,vafin
2218,4,5,7,1,80,mo,0,0,-1,5,9.875894546508789,FALSE,FALSE,183.9883279,adv
2219,4,5,7,2,81,ROOT,2,1,0,6,1.0970275402069092,FALSE,FALSE,81.83254075,vvfin
2220,4,5,7,3,82,nk,0,0,-1,3,5.984922885894775,FALSE,FALSE,80100.30691,art
2221,4,5,7,4,83,sb,1,1,2,9,1.817942500114441,FALSE,FALSE,119.0128,nn
2222,4,5,7,5,84,mnr,2,0,1,3,7.209790229797363,FALSE,FALSE,4410.716721,appr
2223,4,5,7,6,85,nk,0,0,-2,4,0.4938664436340332,FALSE,FALSE,17044.4184,pposat
2224,4,5,7,7,86,nk,0,0,-1,19,15.510601997375488,FALSE,FALSE,0.359703476,adja
2225,4,5,7,8,87,nk,0,2,3,15,10.132953643798828,FALSE,FALSE,0.343353318,nn
2226,4,5,7,9,88,cd,1,0,4,3,8.497228622436523,FALSE,FALSE,23398.58848,kon
2227,4,5,7,10,89,cj,1,0,1,3,0.026203718036413193,FALSE,FALSE,4410.716721,appr
2228,4,5,7,11,90,nk,0,0,-5,3,8.276489258,FALSE,FALSE,98.78765459,fm
2229,4,5,7,12,91,nk,0,0,-4,3,1.8564643859863281,FALSE,FALSE,80100.30691,art
2230,4,5,7,13,92,nk,1,0,-3,18,1.7473636865615845,FALSE,FALSE,97.95379653,adja
2231,4,5,7,14,93,cd,1,0,1,3,3.595191002,FALSE,FALSE,23398.58848,kon
2232,4,5,7,15,94,cj,0,0,1,18,7.108219146728516,FALSE,FALSE,105.9490238,adja
2233,4,5,7,16,95,nk,0,3,6,11,8.384757995605469,TRUE,FALSE,103.8725537,nn
2234,4,5,8,1,96,mo,1,0,-29,4,7.839468955993652,FALSE,FALSE,770.8200235,koui
2235,4,5,8,2,97,nk,0,0,-1,3,2.679901123046875,FALSE,FALSE,80100.30691,art
2236,4,5,8,3,98,nk,3,1,2,9,6.446890830993652,FALSE,FALSE,44.37432879,nn
2237,4,5,8,4,99,cd,1,0,1,3,4.225096702575684,FALSE,FALSE,23398.58848,kon
2238,4,5,8,5,100,cj,0,0,1,13,3.6420228481292725,TRUE,FALSE,22.57139311,nn
2239,4,5,8,6,101,oa,0,0,-2,5,1.1431562900543213,FALSE,FALSE,29.96166452,nn
2240,4,5,8,7,102,pm,0,0,-1,2,7.657044410705566,FALSE,FALSE,9058.935837,ptkzu
2241,4,5,8,8,103,oc,4,2,6,8,3.141822576522827,TRUE,FALSE,42.6575622,vvinf
2242,4,5,8,9,104,cj,2,0,2,14,9.637781143188477,TRUE,FALSE,0.98100948,vvizu
2243,4,5,8,10,105,oa,0,0,-2,3,0.4712907373905182,FALSE,FALSE,8487.45694,pper
2244,4,5,8,11,106,pm,0,0,-1,2,7.749658584594727,FALSE,FALSE,9058.935837,ptkzu
2245,4,5,8,12,107,cj,0,2,4,9,9.204003334,TRUE,FALSE,42.57581141,vvinf
2246,4,5,8,13,108,cp,0,0,-2,2,1.4788440465927124,FALSE,FALSE,2173.549128,appr
2247,4,5,8,14,109,oa,0,0,-1,3,5.273948669433594,FALSE,FALSE,8487.45694,pper
2248,4,5,8,15,110,cj,0,2,8,14,5.654057502746582,TRUE,FALSE,7.496547439,vvizu
2249,4,5,8,16,111,ROOT,3,1,0,5,7.676002502441406,FALSE,FALSE,17044.4184,vafin
2250,4,5,8,17,112,nk,0,0,-1,4,1.528000831604004,FALSE,FALSE,2670.430429,pis
2251,4,5,8,18,113,sb,2,1,2,10,6.0488457679748535,FALSE,FALSE,79.96862274,nn
2252,4,5,8,19,114,cd,1,0,1,3,0.5616897344589233,FALSE,FALSE,23398.58848,kon
2253,4,5,8,20,115,cj,0,0,1,16,4.871866703033447,FALSE,FALSE,10.46410111,nn
2254,4,5,8,21,116,nk,0,0,-1,3,0.7821906805038452,FALSE,FALSE,80100.30691,art
2255,4,5,8,22,117,ag,0,1,4,10,4.272683143615723,FALSE,FALSE,48.58449447,nn
2256,4,5,8,23,118,mo,0,0,-1,10,4.120026588439941,FALSE,FALSE,13.72595763,adv
2257,4,5,8,24,119,mo,0,1,-1,8,8.370594024658203,FALSE,FALSE,35.60246903,adjd
2258,4,5,8,25,120,oc,1,2,9,10,1.394489049911499,FALSE,FALSE,207.1973772,vvpp
2259,4,5,8,26,121,cd,1,0,1,3,7.140190601348877,FALSE,FALSE,23398.58848,kon
2260,4,5,8,27,122,mo,0,0,-2,5,1.428476333618164,FALSE,FALSE,101.5099559,adjd
2261,4,5,8,28,123,mo,0,0,-1,6,2.218397617340088,FALSE,FALSE,1089.917882,adv
2262,4,5,8,29,124,oc,0,2,-1,8,6.887217998504639,FALSE,FALSE,18.27947664,adjd
2263,4,5,8,30,125,cj,0,1,4,9,0.515828013,TRUE,FALSE,1082.928189,vvpp
2264,5,1,1,1,1,nk,0,0,-1,6,8.269448280334473,FALSE,FALSE,174.1046574,piat
2265,5,1,1,2,2,sb,0,1,-1,12,11.777511596679688,FALSE,FALSE,0.098100948,nn
2266,5,1,1,3,3,ROOT,5,1,0,5,1.0155651569366455,FALSE,FALSE,1082.928189,vvfin
2267,5,1,1,4,4,mo,0,0,1,5,2.7849764823913574,FALSE,FALSE,503.4540649,adv
2268,5,1,1,5,5,mo,1,0,2,5,5.511300086975098,FALSE,FALSE,250.0838416,adv
2269,5,1,1,6,6,svp,0,0,3,4,0.002922698,TRUE,FALSE,3047.399672,ptkvz
2270,5,1,1,7,7,cp,0,0,-7,4,9.298280929215252e-06,FALSE,FALSE,153.5525088,kous
2271,5,1,1,8,8,nk,0,0,-1,3,0.002913399,FALSE,FALSE,80100.30691,art
2272,5,1,1,9,9,sb,0,1,-5,6,0.033714812248945236,FALSE,FALSE,713.9950494,nn
2273,5,1,1,10,10,op,1,0,-4,4,2.515477180480957,FALSE,FALSE,2237.960575,appr
2274,5,1,1,11,11,nk,0,0,-1,4,1.3539626598358154,FALSE,FALSE,17543.4334,art
2275,5,1,1,12,12,nk,1,1,2,3,4.107383728027344,FALSE,FALSE,358.0275846,nn
2276,5,1,1,13,13,nk,0,0,1,13,25.528060913085938,FALSE,TRUE,0,None
2277,5,1,1,14,14,re,0,3,10,8,0.9942789077758789,TRUE,FALSE,52.39408129,vvfin
2278,5,1,2,1,15,sb,0,0,-1,3,3.379605293273926,FALSE,FALSE,10789.19948,pds
2279,5,1,2,2,16,ROOT,2,1,0,5,7.667729377746582,FALSE,FALSE,8998.096899,vafin
2280,5,1,2,3,17,oc,0,0,1,9,6.3993706703186035,TRUE,FALSE,159.6429426,vvinf
2281,5,1,3,1,18,mo,1,0,-17,5,8.616708755493164,FALSE,FALSE,121.0974452,appr
2282,5,1,3,2,19,nk,0,0,-2,3,3.2706425189971924,FALSE,FALSE,80100.30691,art
2283,5,1,3,3,20,nk,0,0,-1,11,11.901000022888184,FALSE,FALSE,9.474916556,adja
2284,5,1,3,4,21,nk,1,2,3,7,10.827374458312988,FALSE,FALSE,18.46750345,nn
2285,5,1,3,5,22,cm,0,0,-1,3,6.482700824737549,FALSE,FALSE,3407.626353,kokom
2286,5,1,3,6,23,cc,1,1,2,5,4.3446736335754395,FALSE,FALSE,55.95841573,nn
2287,5,1,3,7,24,cd,1,0,1,4,5.306901454925537,FALSE,FALSE,2440.800636,kon
2288,5,1,3,8,25,cj,0,0,1,13,10.48797321,FALSE,FALSE,6.458312407,nn
2289,5,1,3,9,26,ROOT,3,0,0,3,2.427581787109375,FALSE,FALSE,8161.246762,vafin
2290,5,1,3,10,27,nk,0,0,-1,3,9.934499740600586,FALSE,FALSE,80100.30691,art
2291,5,1,3,11,28,sb,0,1,2,5,0.5534732937812805,FALSE,FALSE,161.0654064,nn
2292,5,1,3,12,29,nk,0,0,-1,3,3.847139835357666,FALSE,FALSE,80100.30691,art
2293,5,1,3,13,30,oa,0,1,-5,8,1.7794826030731201,FALSE,FALSE,713.9950494,nn
2294,5,1,3,14,31,mo,0,0,-4,4,3.886131525039673,FALSE,FALSE,2486.883556,adv
2295,5,1,3,15,32,mo,1,0,-3,3,4.070293903,FALSE,FALSE,6727.329731,appr
2296,5,1,3,16,33,nk,0,0,-1,3,0.7265455722808838,FALSE,FALSE,80100.30691,art
2297,5,1,3,17,34,nk,0,1,2,9,13.366730690002441,FALSE,FALSE,0.008175079,nn
2298,5,1,3,18,35,oc,0,4,9,13,2.130570411682129,TRUE,FALSE,16.25205704,vvpp
2299,5,1,4,1,36,mo,0,0,-7,7,9.951537132263184,FALSE,FALSE,21.45140729,adv
2300,5,1,4,2,37,ROOT,3,0,0,4,5.292752265930176,FALSE,FALSE,17044.4184,vafin
2301,5,1,4,3,38,nk,0,0,-1,3,2.3247926235198975,FALSE,FALSE,80100.30691,art
2302,5,1,4,4,39,sb,0,1,2,6,6.763316631317139,FALSE,FALSE,713.9950494,nn
2303,5,1,4,5,40,mnr,2,0,1,3,3.9812073707580566,FALSE,FALSE,8265.372744,appr
2304,5,1,4,6,41,nk,0,0,1,6,3.288748025894165,FALSE,FALSE,30.99172447,nn
2305,5,1,4,7,42,ac,0,0,2,2,0.030215483158826828,FALSE,FALSE,4068.769517,apzr
2306,5,1,4,8,43,pd,2,2,6,9,7.759160041809082,TRUE,FALSE,9.761044321,vvpp
2307,5,1,4,9,44,oa,0,0,-5,12,0.11396732181310654,FALSE,FALSE,41.69290288,nn
2308,5,1,4,10,45,mo,1,0,-4,2,13.157539367675781,FALSE,FALSE,9058.935837,appr
2309,5,1,4,11,46,nk,0,0,-1,5,2.922628402709961,FALSE,FALSE,17543.4334,art
2310,5,1,4,12,47,nk,0,1,2,6,4.339505195617676,FALSE,FALSE,63.8310168,nn
2311,5,1,4,13,48,pm,0,0,-1,2,7.385107040405273,FALSE,FALSE,9058.935837,ptkzu
2312,5,1,4,14,49,oc,1,3,7,5,0.6172437071800232,FALSE,FALSE,46.30364743,vvinf
2313,5,1,4,15,50,cd,1,0,1,3,5.403433799743652,FALSE,FALSE,23398.58848,kon
2314,5,1,4,16,51,nk,0,0,-1,4,2.2980237007141113,FALSE,FALSE,1067.542691,adja
2315,5,1,4,17,52,oa,0,1,-2,13,4.920853614807129,FALSE,FALSE,9.327765134,nn
2316,5,1,4,18,53,pm,0,0,-1,2,4.908811569213867,FALSE,FALSE,9058.935837,ptkzu
2317,5,1,4,19,54,cj,2,2,4,8,0.012042084708809853,FALSE,FALSE,201.4257714,vvinf
2318,5,1,4,20,55,punct,0,0,1,1,0.7037191987037659,TRUE,TRUE,0,None
2319,5,1,4,21,56,mo,0,0,-2,4,5.6572465896606445,FALSE,FALSE,630.3721663,adv
